"year","month","day","vessel","haul_number","area","strata","meandepth","hauling_time","nbtot","ptot","TA_lat_fin","TA_lon_fin","sqkm","W_sqkm","doy"
2001,6,11,"AND",56,17,"B",60,1550,1,18,44.1043333333333,13.3496666666667,0.0414169085412,0.43460510776883,162
2001,6,13,"AND",57,17,"B",65.55,1122,4,22,44.0876666666667,13.5808333333333,0.0439031149164,0.501103396464972,164
2001,6,13,"AND",58,17,"B",63.25,1257,5,374,44.201,13.7448333333333,0.0421837485228,8.86597358216887,164
2001,6,13,"AND",59,17,"B",66.25,1433,4,750,44.199,14.0051666666667,0.0438729167772,17.094828771215,164
2001,6,13,"AND",60,17,"B",65.4,1612,4,588,44.1848333333333,14.2736666666667,0.0442367401032,13.2921186920251,164
2001,6,13,"AND",61,17,"B",72.8,1806,14,828,43.99,14.5116666666667,0.047143525014,17.5633875437637,164
2001,6,14,"AND",62,17,"B",85.75,401,39,2990,43.7303333333333,14.8621666666667,0.043638990606,68.5167085324127,165
2001,6,14,"AND",63,17,"C",114,546,27,2600,43.5466666666667,15.0426666666667,0.0441936553388,58.8319744105286,165
2001,6,14,"AND",64,17,"C",140,728,120,2163,43.3921666666667,15.165,0.0463494698744,46.6672004202292,165
2001,6,14,"AND",65,17,"C",125,919,56,2290,43.2098333333333,14.9303333333333,0.047309807296,48.4043400488257,165
2001,6,14,"AND",66,17,"D",255,1134,58,2484,43.0578333333333,15.0533333333333,0.0951004763466,26.1197429857964,165
2001,6,14,"AND",67,17,"D",211,1403,82,917,42.8206666666667,15.02,0.0984571913808,9.31369244988257,165
2001,6,14,"AND",68,17,"D",229.5,1557,160,1850,42.8191666666667,14.9055,0.0941111991314,19.6575967267933,165
2001,6,14,"AND",69,17,"C",145.5,1742,316,4476,42.951,14.7535,0.0441328292328,101.421098030882,165
2001,6,15,"AND",70,17,"C",131,438,23,777,42.875,14.45,0.046620344475,16.666543517641,166
2001,6,15,"AND",71,17,"B",91,618,34,1800,43.0276666666667,14.3036666666667,0.0460103613346,39.1216227777458,166
2001,6,15,"AND",72,17,"A",32.5,809,16,771,43.0475,14.025,0.04211885385,18.3053414213454,166
2001,6,15,"AND",73,17,"B",58.25,932,13,750,43.19,14.0818333333333,0.0441798776496,16.9760542559309,166
2001,6,15,"AND",74,17,"B",67.85,1107,7,450,43.3548333333333,14.1553333333333,0.0431010973152,10.4405694525393,166
2001,6,15,"AND",75,17,"B",64.45,1220,9,480,43.4518333333333,14.0788333333333,0.0469263020328,10.2288051520551,166
2001,6,15,"AND",76,17,"A",41.15,1428,8,250,43.6493333333333,13.7378333333333,0.0430664117112,5.80498792600787,166
2001,6,15,"AND",77,17,"A",26.1,1547,5,108,43.7186666666667,13.5405,0.038450024253,2.80884088107106,166
2001,6,19,"AND",78,17,"A",34.25,1159,NA,NA,44.4888333333333,12.747,0.0408518752887,NA,170
2001,6,19,"AND",79,17,"A",28.65,1323,1,26,44.5928333333333,12.6228333333333,0.0435858000084,0.596524556047823,170
2001,6,19,"AND",80,17,"A",16.5,1500,NA,NA,44.7126666666667,12.405,0.043734925829,NA,170
2001,6,19,"AND",81,17,"A",10,1615,NA,NA,44.8168333333333,12.4755,0.0429906516132,NA,170
2001,6,19,"AND",82,17,"A",24.2,1734,NA,NA,44.9081666666667,12.6098333333333,0.041446510076,NA,170
2001,6,20,"AND",83,17,"A",23.05,432,NA,NA,45.1426666666667,12.4743333333333,0.039262106329,NA,171
2001,6,20,"AND",84,17,"A",27.6,726,NA,NA,45.1326666666667,12.6751666666667,0.040118158495,NA,171
2001,6,20,"AND",85,17,"A",30.35,846,1,228,45.091,12.8663333333333,0.041848920864,5.44816915927058,171
2001,6,20,"AND",86,17,"A",29.6,956,NA,NA,44.9986666666667,12.81,0.0426390178167,NA,171
2001,6,20,"AND",87,17,"A",36.1,1137,2,59,44.7893333333333,12.9496666666667,0.0380929740111,1.54884205110391,171
2001,6,20,"AND",88,17,"A",39.75,1311,2,482,44.6126666666667,13.0883333333333,0.041880070029,11.5090542987688,171
2001,6,20,"AND",89,17,"A",44.9,1450,1,320,44.3896666666667,13.0741666666667,0.040635910308,7.87480820718815,171
2001,6,21,"AND",90,17,"B",69,516,18,692,44.0421666666667,13.843,0.04226278092,16.3737450526481,172
2001,6,21,"AND",91,17,"B",68.9,638,15,884,43.9986666666667,13.9986666666667,0.041949138546,21.0731383442031,172
2001,6,21,"AND",92,17,"B",72.15,828,12,1126,43.9848333333333,14.316,0.041973390084,26.8265202726435,172
2001,6,21,"AND",93,17,"B",75.6,944,18,845,43.864,14.2968333333333,0.043405858446,19.4674182299894,172
2001,6,21,"AND",94,17,"B",76.3,1058,16,2242,43.7498333333333,14.3056666666667,0.04395306429,51.0089577647511,172
2001,6,21,"AND",95,17,"B",80.3,1204,15,1397,43.6823333333333,14.3823333333333,0.043595476176,32.0446092700112,172
2001,6,21,"AND",96,17,"B",94.45,1415,26,1876,43.4521666666667,14.6906666666667,0.045966770534,40.8120905211818,172
2001,6,21,"AND",97,17,"B",91.65,1526,32,1257,43.4023333333333,14.6231666666667,0.0452180295408,27.7986460879684,172
2001,6,21,"AND",98,17,"B",89.45,1639,24,1878,43.3946666666667,14.4893333333333,0.046055922342,40.7765148215778,172
2001,6,25,"AND",99,17,"A",46.3,1209,NA,NA,44.491,13.5145,0.045096955743,NA,176
2002,7,17,"AND",1,17,"A",18,816,NA,NA,44.0068333333333,13.0111666666667,0.0445056,NA,198
2002,7,18,"AND",10,17,"B",66.5,1530,20,1524,44.1866666666667,14.0406666666667,0.0470925,32.3618410574932,199
2002,8,17,"AND",100,17,"C",128.5,837,25,1700,42.5411666666667,15.5055,0.0464352,36.6101578113156,229
2002,8,17,"AND",101,17,"C",137.5,1028,48,1280,42.6558333333333,15.569,0.0483168,26.4918206503742,229
2002,8,17,"AND",102,17,"C",148,1202,84,1040,42.6883333333333,15.726,0.0469313,22.1600509681172,229
2002,8,17,"AND",103,17,"C",132.5,1335,27,540,42.627,15.8938333333333,0.048048,11.2387612387612,229
2002,8,17,"AND",104,17,"C",133,1454,53,1900,42.5476666666667,15.824,0.0483504,39.2964691088388,229
2002,8,17,"AND",105,17,"C",132.5,1628,81,1601,42.4016666666667,15.8196666666667,0.0468384,34.1813554690169,229
2002,8,17,"AND",106,17,"C",115,1742,38,1500,42.3133333333333,15.8383333333333,0.0451735,33.2053084219731,229
2002,8,18,"AND",107,17,"A",17,522,NA,NA,41.996,15.7146666666667,0.0438354,NA,230
2002,8,18,"AND",108,17,"B",69.5,652,159,2833,42.0428333333333,15.908,0.0464646,60.9711479276697,230
2002,8,18,"AND",109,17,"C",102.5,819,73,2080,42.1195,15.9606666666667,0.047061,44.1979558445422,230
2002,7,18,"AND",11,17,"B",63.5,1705,13,2415,44.1981666666667,13.7791666666667,0.0404271,59.7371565113501,199
2002,8,18,"AND",110,17,"A",44,1002,70,1400,42.007,16.1378333333333,0.0439398,31.8617745187734,230
2002,8,18,"AND",111,17,"B",74,1123,40,918,42.0046666666667,16.2998333333333,0.0459171,19.9925517944295,230
2002,8,18,"AND",112,17,"C",125,1312,40,1540,42.0235,16.5053333333333,0.04843,31.7984720214743,230
2002,8,18,"AND",113,17,"D",247,1552,97,720,42.064,16.7975,0.096534,7.45851202685064,230
2002,8,18,"AND",114,17,"D",251.5,1757,100,4130,42.147,16.8911666666667,0.0947175,43.603346794415,230
2002,8,19,"AND",115,17,"D",332,622,36,1720,42.451,17.6285,0.1024338,16.7913325484362,231
2002,8,19,"AND",116,17,"E",658.5,933,NA,NA,42.4323333333333,17.2491666666667,0.0948648,NA,231
2002,8,19,"AND",117,17,"C",171,1748,49,1200,42.1885,16.6323333333333,0.043724,27.4448815295947,231
2002,8,19,"AND",118,17,"D",250,1543,56,400,42.3213333333333,16.8115,0.0933681,4.28411845159107,231
2002,9,26,"AND",119,17,"A",22.5,603,NA,NA,45.654,13.6508333333333,0.0426056,NA,269
2002,7,18,"AND",12,17,"B",66,1830,10,450,44.0893333333333,13.6158333333333,0.0445648,10.0976555487739,199
2002,7,19,"AND",13,17,"B",60.5,650,3,820,44.0888333333333,13.3653333333333,0.0403144,20.3401266048856,200
2002,7,19,"AND",14,17,"B",54,839,2,200,44.191,13.2405,0.0549815,3.63758718841792,200
2002,7,19,"AND",15,17,"A",48.5,1007,10,1497,44.182,13.0523333333333,0.0466416,32.0958114644438,200
2002,7,22,"AND",16,17,"A",17.5,531,NA,NA,43.7541666666667,13.3811666666667,0.0404928,NA,203
2002,7,22,"AND",17,17,"A",21,648,1,24,43.6953333333333,13.5425,0.0388816,0.617258549030904,203
2002,7,22,"AND",18,17,"A",39.5,805,41,920,43.6523333333333,13.7255,0.040176,22.8992433293509,203
2002,7,22,"AND",19,17,"B",73.5,940,10,422,43.753,13.9266666666667,0.0438796,9.61722531654801,203
2002,7,17,"AND",2,17,"A",17.5,923,NA,NA,44.0541666666667,12.9073333333333,0.0527592,NA,198
2002,7,22,"AND",20,17,"B",75.5,1143,26,1166,43.7578333333333,14.2885,0.0422007,27.6298734381183,203
2002,7,22,"AND",21,17,"B",75,1242,23,582,43.8148333333333,14.3045,0.0435862,13.3528502140586,203
2002,7,22,"AND",22,17,"B",71,1408,39,1850,43.9406666666667,14.397,0.0475634,38.8954532266407,203
2002,7,22,"AND",23,17,"B",73,1525,15,1050,43.9501666666667,14.5238333333333,0.044499,23.5960358659745,203
2002,7,22,"AND",24,17,"B",75.5,1656,6,176,43.815,14.5626666666667,0.044499,3.95514505943954,203
2002,7,22,"AND",25,17,"B",78,1825,68,3090,43.7198333333333,14.406,0.0516873,59.7825771514473,203
2002,7,23,"AND",26,17,"B",88.5,422,127,5960,43.718,14.915,0.046992,126.830098740211,204
2002,7,23,"AND",27,17,"C",113,628,84,2506,43.5433333333333,15.0476666666667,0.0467954,53.552272231886,204
2002,7,23,"AND",28,17,"C",109.5,800,91,2864,43.433,14.9613333333333,0.0486214,58.9041039542259,204
2002,7,23,"AND",29,17,"B",95.5,940,71,4350,43.426,14.7333333333333,0.0452682,96.093946744072,204
2002,7,17,"AND",3,17,"A",15.5,1055,NA,NA,44.157,12.7136666666667,0.055632,NA,198
2002,7,23,"AND",30,17,"B",91.5,1056,35,1200,43.399,14.6441666666667,0.0529208,22.6753941739354,204
2002,7,23,"AND",31,17,"B",87.5,1210,29,1550,43.4046666666667,14.5215,0.0481305,32.2041117378793,204
2002,7,23,"AND",32,17,"B",84,1402,23,1090,43.5565,14.3663333333333,0.0442708,24.6211950088998,204
2002,7,23,"AND",33,17,"B",85,1520,32,1150,43.4721666666667,14.304,0.0489489,23.4938885245634,204
2002,7,23,"AND",34,17,"B",64.5,1650,36,930,43.4196666666667,14.1105,0.0456435,20.3752998784055,204
2002,7,23,"AND",35,17,"A",26.5,1825,37,317,43.3108333333333,13.9455,0.046588,6.8043272945823,204
2002,7,24,"AND",36,17,"B",60.5,544,59,1640,43.1948333333333,14.0903333333333,0.0458358,35.7798925730542,205
2002,7,24,"AND",37,17,"B",70,706,4,70,43.3198333333333,14.1715,0.0446292,1.56847982934939,205
2002,7,24,"AND",38,17,"B",84.5,850,30,1046,43.2078333333333,14.4196666666667,0.0303105,34.5094934098745,205
2002,7,24,"AND",39,17,"C",111,1022,55,2047,43.1066666666667,14.5868333333333,0.0446208,45.8754661503155,205
2002,7,18,"AND",4,17,"A",44,616,10,1180,43.9413333333333,13.2745,0.0424388,27.8047447147422,199
2002,7,24,"AND",40,17,"C",125,1139,81,2448,43.0023333333333,14.5773333333333,0.0349865,69.9698455118403,205
2002,7,24,"AND",41,17,"B",90.5,1322,114,2260,43.04,14.2985,0.0394185,57.3334855461268,205
2002,7,24,"AND",42,17,"A",32,1502,54,1080,43.0266666666667,14.0441666666667,0.044671,24.1767589711446,205
2002,7,24,"AND",43,17,"B",78,1638,90,1815,42.8793333333333,14.219,0.0458205,39.6110911055095,205
2002,7,24,"AND",44,17,"A",17,1817,6,122,42.7401666666667,14.086,0.043776,2.78691520467836,205
2002,7,25,"AND",45,17,"A",21.5,622,26,400,42.642,14.1798333333333,0.0419976,9.52435377259653,206
2002,7,25,"AND",46,17,"B",82.5,801,76,1630,42.5568333333333,14.4088333333333,0.0396742,41.0846343467543,206
2002,7,30,"AND",47,17,"C",105,1018,30,1842,43.263,14.7608333333333,0.0469946,39.1959927310797,211
2002,7,30,"AND",48,17,"C",126,1141,27,1762,43.1963333333333,14.9063333333333,0.0423345,41.6209002114115,211
2002,7,30,"AND",49,17,"C",162,1349,111,1520,43.2681666666667,15.1398333333333,0.048773,31.1647837943124,211
2002,7,18,"AND",5,17,"B",64,747,11,1386,43.9506666666667,13.5078333333333,0.0446292,31.055900621118,199
2002,7,30,"AND",50,17,"D",251.5,1619,150,1992,43.0428333333333,15.0553333333333,0.0967762,20.5835732339149,211
2002,7,30,"AND",51,17,"C",160.5,1818,73,1405,42.9498333333333,14.774,0.0452295,31.0637968582452,211
2002,7,31,"AND",52,17,"D",211.5,539,340,3650,42.797,15.0108333333333,0.1004625,36.3319646634316,212
2002,7,31,"AND",53,17,"D",217,712,264,3220,42.7956666666667,14.9113333333333,0.0927768,34.706952600219,212
2002,7,31,"AND",54,17,"D",228.5,910,236,4255,42.831,14.6938333333333,0.0924672,46.01631713732,212
2002,7,31,"AND",55,17,"C",173.5,1045,73,1433,42.8306666666667,14.513,0.0475038,30.1660077720098,212
2002,7,31,"AND",56,17,"C",133.5,1227,47,1600,42.6495,14.5691666666667,0.061656,25.9504346697807,212
2002,7,31,"AND",57,17,"C",141,1355,90,1735,42.5546666666667,14.7051666666667,0.0485875,35.7087728325186,212
2002,7,31,"AND",58,17,"A",33.5,1609,6,100,42.397,14.4838333333333,0.0448105,2.23161982124725,212
2002,7,31,"AND",59,17,"B",57.5,1726,75,1800,42.3456666666667,14.6211666666667,0.0431319,41.7324532422639,212
2002,7,18,"AND",6,17,"B",71.5,920,4,205,43.9365,13.7513333333333,0.0449554,4.56007509665135,199
2002,8,1,"AND",60,17,"B",81,600,92,1820,42.2906666666667,14.8075,0.043725,41.6237850200114,213
2002,8,1,"AND",61,17,"A",33,743,26,520,42.1036666666667,14.9723333333333,0.043617,11.921957035101,213
2002,8,1,"AND",62,17,"B",72.5,910,54,1970,42.0853333333333,15.1876666666667,0.045314,43.4744229156552,213
2002,8,1,"AND",63,17,"C",110,1046,50,1240,42.1963333333333,15.377,0.0442888,27.998049168187,213
2002,8,1,"AND",64,17,"C",116,1236,44,1780,42.2943333333333,15.1416666666667,0.0454574,39.1575409064311,213
2002,8,1,"AND",65,17,"C",152,1402,219,4470,42.4438333333333,15.0673333333333,0.0471341,94.8357982861665,213
2002,8,1,"AND",66,17,"C",172.5,1525,261,3305,42.529,15.0218333333333,0.04862,67.9761415055533,213
2002,8,1,"AND",67,17,"C",158.5,1700,249,4420,42.6395,15.1858333333333,0.04437,99.6168582375479,213
2002,8,1,"AND",68,17,"C",138.5,1816,248,4080,42.7305,15.2911666666667,0.0462722,88.1738927476973,213
2002,8,5,"AND",69,17,"B",62,620,7,580,44.233,13.5106666666667,0.0441462,13.1381636471542,217
2002,7,18,"AND",7,17,"B",69,1041,12,1054,44.0481666666667,13.8318333333333,0.0458946,22.9656648058813,199
2002,8,5,"AND",70,17,"B",53,802,2,250,44.4145,13.4265,0.0516818,4.83729281874857,217
2002,8,5,"AND",71,17,"A",46,1228,5,1100,44.4995,13.3293333333333,0.0277764,39.6019642574272,217
2002,8,5,"AND",72,17,"A",40,1340,1,10,44.505,13.175,0.0315368,0.31708987595444,217
2002,8,5,"AND",73,17,"A",45,1502,2,205,44.3966666666667,13.0566666666667,0.044793,4.57660795213538,217
2002,8,5,"AND",74,17,"A",33.5,1645,25,1790,44.3535,12.76,0.0393545,45.4839980180157,217
2002,8,5,"AND",75,17,"A",17,1810,1,86,44.3371666666667,12.5395,0.0394136,2.18198794324802,217
2002,8,6,"AND",76,17,"A",25,508,NA,NA,45.4378333333333,13.0423333333333,0.0210216,NA,218
2002,8,6,"AND",77,17,"A",21,749,NA,NA,45.4833333333333,12.9196666666667,0.0429602,NA,218
2002,8,6,"AND",78,17,"A",22,845,NA,NA,45.4465,12.8751666666667,0.041192,NA,218
2002,8,6,"AND",79,17,"A",26,1029,NA,NA,45.2295,12.6538333333333,0.0436848,NA,218
2002,7,18,"AND",8,17,"B",68.5,1157,6,400,44.0093333333333,13.9803333333333,0.0414558,9.64883080292746,199
2002,8,6,"AND",80,17,"A",21.5,1208,NA,NA,45.1308333333333,12.4268333333333,0.0450528,NA,218
2002,8,6,"AND",81,17,"A",26.5,1337,NA,NA,45.1461666666667,12.6496666666667,0.0383496,NA,218
2002,8,6,"AND",82,17,"A",29.5,1451,2,50,45.0965,12.8233333333333,0.038688,1.29239040529363,218
2002,8,6,"AND",83,17,"A",30.5,1600,NA,NA,44.9943333333333,12.815,0.041726,NA,218
2002,8,6,"AND",84,17,"A",22.5,1727,NA,NA,44.91,12.6183333333333,0.0396112,NA,218
2002,8,6,"AND",85,17,"A",18.5,1830,NA,NA,44.8295,12.5303333333333,0.0412072,NA,218
2002,8,7,"AND",86,17,"A",13.5,554,NA,NA,44.6866666666667,12.3451666666667,0.042777,NA,219
2002,8,7,"AND",87,17,"A",28.5,720,NA,NA,44.6063333333333,12.5811666666667,0.0494295,NA,219
2002,8,7,"AND",88,17,"A",31.5,905,3,83,44.7358333333333,12.7266666666667,0.043741,1.89753320683112,219
2002,8,7,"AND",89,17,"A",34.5,1108,4,226,44.9203333333333,13.0171666666667,0.04278,5.28284244974287,219
2002,7,18,"AND",9,17,"B",66,1405,14,1590,44.1838333333333,14.2623333333333,0.0429226,37.0434223462698,199
2002,8,7,"AND",90,17,"A",34,1220,5,350,44.8058333333333,12.9403333333333,0.033635,10.4058272632674,219
2002,8,7,"AND",91,17,"A",38,1322,2,66,44.7695,13.038,0.0299832,2.20123269030657,219
2002,8,7,"AND",92,17,"A",39,1459,2,139,44.5918333333333,13.0011666666667,0.0434419,3.19967588894593,219
2002,8,7,"AND",93,17,"A",34.5,1636,12,818,44.491,12.7516666666667,0.040827,20.0357606485904,219
2002,8,13,"AND",94,17,"A",36,913,2,65,44.9971666666667,13.293,0.045384,1.43222280980081,225
2002,8,13,"AND",95,17,"A",33,1046,7,380,45.1088333333333,13.084,0.043307,8.77456300367146,225
2002,8,13,"AND",96,17,"A",31.5,1229,1,33,45.2483333333333,13.1548333333333,0.044702,0.738222003489777,225
2002,8,16,"AND",97,17,"A",12.5,1759,NA,NA,43.4383333333333,13.7691666666667,0.0425565,NA,228
2002,8,17,"AND",98,17,"C",144.5,443,64,1370,42.3993333333333,15.2396666666667,0.0494494,27.7050884338334,229
2002,8,17,"AND",99,17,"C",147.5,628,27,420,42.4053333333333,15.4346666666667,0.0450892,9.31486919262262,229
2003,6,17,"AND",1,17,"A",44.5,745,5,245,43.9398333333333,13.2733333333333,0.050086,4.89158647126942,168
2003,6,18,"AND",10,17,"B",69,616,6,374,44.0181666666667,13.9325,0.0476938,7.8416901148577,169
2003,7,20,"AND",100,17,"C",132,1736,112,2510,42.5566666666667,15.8723333333333,0.0455576,55.0950884155443,201
2003,7,20,"AND",101,17,"C",120,1830,19,380,42.486,15.9136666666667,0.0231963,16.3819229790958,201
2003,7,21,"AND",102,17,"D",338,512,16,1150,42.4518333333333,17.606,0.0935076,12.2984655792684,202
2003,7,21,"AND",103,17,"E",613.5,809,1,700,42.4325,17.2138333333333,0.0943428,7.41975010281654,202
2003,7,21,"AND",104,17,"D",248,1205,248,4500,42.2956666666667,16.8038333333333,0.0883338,50.9431270929135,202
2003,7,21,"AND",105,17,"D",257.5,1410,161,2940,42.1375,16.8861666666667,0.0715355,41.0984755820537,202
2003,7,21,"AND",106,17,"D",247.5,1552,94,1280,42.05,16.8195,0.0623665,20.523838919933,202
2003,7,21,"AND",107,17,"C",123,1757,37,1300,42.0108333333333,16.526,0.0418001,31.100404066019,202
2003,7,22,"AND",108,17,"B",66.5,520,6,270,41.9891666666667,16.3083333333333,0.0433734,6.22501348752922,203
2003,7,22,"AND",109,17,"A",41.5,642,4,20,42.0028333333333,16.1483333333333,0.040527,0.493498161719348,203
2003,6,18,"AND",11,17,"B",65,831,8,660,44.1861666666667,14.2596666666667,0.0492982,13.3879127432645,169
2003,7,22,"AND",110,17,"B",68.5,814,8,240,42.0363333333333,15.936,0.0439852,5.45638078262688,203
2003,7,22,"AND",111,17,"C",102.5,945,22,650,42.1151666666667,15.9868333333333,0.0469946,13.8313763709022,203
2003,7,22,"AND",112,17,"A",18,1156,NA,NA,41.995,15.7166666666667,0.0407816,NA,203
2003,7,22,"AND",113,17,"A",35.5,1306,14,620,42.0143333333333,15.6048333333333,0.0409032,15.1577382698664,203
2003,7,22,"AND",114,17,"C",117.5,1516,24,710,42.2601666666667,15.5555,0.0452236,15.6997673780946,203
2003,8,11,"AND",115,17,"A",42.5,1136,4,1400,44.5831666666667,13.4371666666667,0.0418562,33.4478524089621,223
2003,8,11,"AND",116,17,"A",41.5,1322,9,1850,44.7623333333333,13.4311666666667,0.0395169,46.8154131523475,223
2003,8,11,"AND",117,17,"A",37.5,1530,6,1140,44.9871666666667,13.2968333333333,0.041695,27.341407842667,223
2003,8,11,"AND",118,17,"A",32.5,1740,8,650,45.2301666666667,13.1686666666667,0.041044,15.8366630932658,223
2003,8,12,"AND",119,17,"A",22,508,NA,NA,45.6523333333333,13.643,0.0408272,NA,224
2003,6,18,"AND",12,17,"B",67.5,950,7,1130,44.1893333333333,14.09,0.0490084,23.0572718146277,169
2003,8,12,"AND",120,17,"A",33.5,1545,4,130,45.11,13.0836666666667,0.04092,3.17693059628543,224
2003,6,18,"AND",13,17,"B",62.5,1139,3,670,44.2083333333333,13.7688333333333,0.0491694,13.6263611107721,169
2003,6,18,"AND",14,17,"B",63.5,1301,8,1408,44.2298333333333,13.5726666666667,0.0499583,28.183505043206,169
2003,6,18,"AND",15,17,"B",52.5,1534,2,218,44.095,13.1745,0.046452,4.69301644708516,169
2003,6,18,"AND",16,17,"A",49,1649,3,497,44.177,13.041,0.0392788,12.6531360428526,169
2003,6,18,"AND",17,17,"A",20,1810,6,180,44.0631666666667,12.94,0.0497648,3.6170144359065,169
2003,6,18,"AND",18,17,"A",17.5,1900,2,40,44.023,12.9716666666667,0.0457672,0.873988358475065,169
2003,7,2,"AND",19,17,"A",28,432,2,345,44.5731666666667,12.5886666666667,0.0443455,7.77981982388292,183
2003,6,17,"AND",2,17,"B",63,913,2,538,43.9418333333333,13.4843333333333,0.0506828,10.6150410001026,168
2003,7,2,"AND",20,17,"A",31.5,617,NA,NA,44.7368333333333,12.8106666666667,0.0521265,NA,183
2003,7,2,"AND",21,17,"A",35.5,749,3,78,44.7813333333333,12.9285,0.0444075,1.75646005742273,183
2003,7,2,"AND",22,17,"A",35,900,4,95,44.8636666666667,12.9671666666667,0.043648,2.17650293255132,183
2003,7,2,"AND",23,17,"A",32.5,1007,NA,NA,44.9441666666667,13.0115,0.0446865,NA,183
2003,7,2,"AND",24,17,"A",31,1141,2,58,44.9976666666667,12.8191666666667,0.0408735,1.41901231849487,183
2003,7,2,"AND",25,17,"A",30.5,1251,1,17,45.1008333333333,12.8338333333333,0.041912,0.405611757969078,183
2003,7,2,"AND",26,17,"A",25.5,1459,1,560,45.4028333333333,13.02,0.0445968,12.5569547590859,183
2003,7,2,"AND",27,17,"A",21.5,1623,NA,NA,45.4838333333333,12.9206666666667,0.0402344,NA,183
2003,7,2,"AND",28,17,"A",21.5,1720,NA,NA,45.4441666666667,12.8701666666667,0.0404928,NA,183
2003,7,2,"AND",29,17,"A",26,1907,1,20,45.2575,12.6478333333333,0.0421648,0.474329298372102,183
2003,6,17,"AND",3,17,"B",63,1049,2,130,44.0796666666667,13.421,0.0487025,2.66926749140188,168
2003,7,3,"AND",30,17,"A",23,440,3,450,45.1003333333333,12.4548333333333,0.0418912,10.7421129019937,184
2003,7,3,"AND",31,17,"A",27,600,NA,NA,45.0863333333333,12.6321666666667,0.044237,NA,184
2003,7,3,"AND",32,17,"A",21,749,NA,NA,44.9061666666667,12.6083333333333,0.0443232,NA,184
2003,7,3,"AND",33,17,"A",21,930,NA,NA,44.8155,12.5368333333333,0.0435176,NA,184
2003,7,3,"AND",34,17,"A",15,1120,NA,NA,44.6741666666667,12.3733333333333,0.0440706,NA,184
2003,7,3,"AND",35,17,"A",17.5,1403,NA,NA,44.3266666666667,12.538,0.0417544,NA,184
2003,7,3,"AND",36,17,"A",15,1555,NA,NA,44.1466666666667,12.7098333333333,0.042104,NA,184
2003,7,7,"AND",37,17,"A",36,1110,3,97,44.3126666666667,12.784,0.041354,2.34560139285196,188
2003,7,7,"AND",38,17,"A",36,1232,3,120,44.4426666666667,12.7595,0.0460195,2.60759026065038,188
2003,7,7,"AND",39,17,"A",41,1350,4,460,44.4748333333333,12.881,0.0415422,11.0730774970993,188
2003,6,17,"AND",4,17,"B",68,1229,8,1250,44.084,13.6013333333333,0.0512302,24.3996705068495,168
2003,7,7,"AND",40,17,"A",40.5,1505,8,2453,44.5186666666667,13.0041666666667,0.0427354,57.3997201383396,188
2003,7,7,"AND",41,17,"A",43,1622,4,617,44.509,13.1536666666667,0.0476181,12.9572578494312,188
2003,7,7,"AND",42,17,"A",46.5,1735,3,728,44.4986666666667,13.2943333333333,0.0414592,17.5594319234332,188
2003,7,7,"AND",43,17,"B",53,1851,7,1840,44.4333333333333,13.4118333333333,0.0440346,41.7853233593583,188
2003,7,8,"AND",44,17,"B",72,413,14,1330,43.9523333333333,14.5081666666667,0.0442219,30.0755960282123,189
2003,7,8,"AND",45,17,"B",71,540,20,1680,43.9351666666667,14.403,0.0476123,35.2849998844836,189
2003,7,8,"AND",46,17,"B",73,711,12,1388,43.8368333333333,14.4813333333333,0.0470744,29.4852403854324,189
2003,7,8,"AND",47,17,"B",76.5,859,10,858,43.8163333333333,14.3325,0.0483458,17.7471465980499,189
2003,7,8,"AND",48,17,"B",76.5,1018,4,70,43.749,14.295,0.0482643,1.45034735819229,189
2003,7,8,"AND",49,17,"B",77,1129,8,560,43.7183333333333,14.3723333333333,0.0481828,11.6224046755274,189
2003,6,17,"AND",5,17,"B",71,1400,4,300,43.9495,13.7116666666667,0.051019,5.88016229247927,168
2003,7,8,"AND",50,17,"B",84,1326,11,528,43.551,14.3636666666667,0.0461835,11.4326545194712,189
2003,7,8,"AND",51,17,"B",83.5,1445,9,1257,43.472,14.2823333333333,0.045309,27.7428325498245,189
2003,7,8,"AND",52,17,"B",68,1614,13,880,43.4163333333333,14.1316666666667,0.0462231,19.0380999976202,189
2003,7,8,"AND",53,17,"B",65.5,1726,23,1228,43.323,14.139,0.0461265,26.6224404626408,189
2003,7,8,"AND",54,17,"B",59,1841,22,1240,43.2311666666667,14.0856666666667,0.0444199,27.9154162886454,189
2003,7,9,"AND",55,17,"A",25,505,58,1590,43.2931666666667,13.9446666666667,0.0436088,36.4605309020198,190
2003,7,9,"AND",56,17,"A",13.5,642,6,115,43.4226666666667,13.7986666666667,0.0448788,2.56245710669626,190
2003,7,9,"AND",57,17,"B",90,1120,8,300,43.3855,14.4675,0.0485925,6.17379225189072,190
2003,7,9,"AND",58,17,"B",94,1242,14,1010,43.396,14.631,0.045771,22.0663739048743,190
2003,7,9,"AND",59,17,"B",97,1400,22,1540,43.4373333333333,14.7478333333333,0.042413,36.3096220498432,190
2003,6,17,"AND",6,17,"B",73,1546,7,370,43.7756666666667,13.8865,0.045966,8.04942783796719,168
2003,7,9,"AND",60,17,"C",110,1524,38,1900,43.4405,14.9178333333333,0.0481732,39.4410169970025,190
2003,7,9,"AND",61,17,"C",113.5,1659,20,1472,43.5303333333333,15.0541666666667,0.0469938,31.3232809434436,190
