"year","month","day","vessel","haul_number","area","strata","meandepth","hauling_time","ptot","TA_lat_fin","TA_lon_fin","sqkm","W_sqkm","doy"
2017,12,1,"AND",81,17,"B",62,937,8000,44.2235,13.4231666666667,0.0330694,241.915486824678,335
2017,12,1,"AND",82,17,"B",55,1143,8000,44.2043333333333,13.2486666666667,0.0311052,257.191723570336,335
2017,12,4,"AND",83,17,"B",51,1327,4198,44.0578333333333,13.2016666666667,0.041712,100.642500958957,338
2017,12,4,"AND",84,17,"B",51,1438,7800,44.131,13.095,0.033733,231.22758130021,338
2017,12,5,"AND",85,17,"A",45,545,12000,44.2923333333333,12.9668333333333,0.0459306,261.263732674949,339
2017,12,5,"AND",86,17,"B",51,726,11000,44.3865,13.18,0.0340806,322.764270582091,339
2017,12,5,"AND",87,17,"B",55.5,1015,5300,44.4188333333333,13.7398333333333,0.0299621,176.890137874181,339
2017,12,5,"AND",88,17,"B",61,1225,14500,44.295,13.7011666666667,0.0406042,357.105915151635,339
2017,12,5,"AND",89,17,"B",63.5,1357,9700,44.1778333333333,13.8528333333333,0.0454986,213.193372982905,339
2017,11,4,"AND",9,17,"B",58.5,1011,1810,43.5411666666667,13.9855,0.0446936,40.4979683892101,308
2017,12,6,"AND",90,17,"B",80,500,8000,43.7678333333333,14.5873333333333,0.0472395,169.349802601636,340
2017,12,6,"AND",91,17,"B",74.5,620,13000,43.847,14.4746666666667,0.0458356,283.622337222596,340
2017,12,6,"AND",92,17,"B",75,749,8000,43.8473333333333,14.296,0.0460312,173.795165018509,340
2017,12,6,"AND",93,17,"B",76,932,1525,43.7655,14.1198333333333,0.0470744,32.3955270805363,340
2017,12,6,"AND",94,17,"B",80.5,1109,1060,43.6408333333333,14.29,0.04587,23.1087856987138,340
2017,12,6,"AND",95,17,"B",81.5,1243,675,43.5743333333333,14.1938333333333,0.045771,14.7473290948417,340
2017,12,7,"AND",96,17,"C",194.5,451,40,42.9201666666667,14.9321666666667,0.0484614,0.825399183680207,341
2017,12,7,"AND",97,17,"C",179.5,654,1186,42.8206666666667,15.1791666666667,0.045828,25.8793750545518,341
2017,12,7,"AND",98,17,"C",159.5,836,1620,42.6775,15.1538333333333,0.048263,33.5660858214367,341
2017,12,7,"AND",99,17,"C",153.5,1118,585,42.5135,14.8865,0.050728,11.5320927298533,341
1994,6,30,"BIM",100,18,"A",41,1410,NA,41.2,16.7401666666667,0.040812,NA,181
1994,6,29,"BIM",101,18,"B",74,1045,NA,40.8828333333333,17.5395,0.0443025,NA,180
1994,6,29,"BIM",102,18,"C",116,1345,NA,41.1211666666667,17.219,0.0448395,NA,180
1994,6,29,"BIM",103,18,"C",119,1455,NA,41.1433333333333,17.1471666666667,0.0448395,NA,180
1994,6,30,"BIM",104,18,"B",81.5,810,NA,41.1261666666667,17.0618333333333,0.0443025,NA,181
1994,6,30,"BIM",105,18,"B",58,1305,NA,41.1843333333333,16.8236666666667,0.042423,NA,181
1994,6,30,"BIM",106,18,"C",114.5,1140,NA,41.2258333333333,16.9491666666667,0.0443025,NA,181
1994,6,30,"BIM",107,18,"C",137.5,955,NA,41.2183333333333,17.1238333333333,0.0448395,NA,181
1994,7,2,"BIM",108,18,"C",104.5,1620,NA,41.3311666666667,16.764,0.0896957,NA,183
1994,7,13,"BIM",109,18,"A",36.5,1250,1,41.254,16.61,0.040812,0.0245025972753112,194
1994,7,2,"BIM",110,18,"C",149,1330,408,41.4675,17.0116666666667,0.0453765,8.99143829956035,183
1994,7,6,"BIM",111,18,"C",116,1615,NA,41.4493333333333,16.8283333333333,0.0448395,NA,187
1994,7,13,"BIM",112,18,"B",61,1140,NA,41.2908333333333,16.5715,0.042423,NA,194
1994,7,6,"BIM",113,18,"C",116,1515,NA,41.4758333333333,16.8095,0.0463926,NA,187
1994,7,13,"BIM",114,18,"B",61,1040,NA,41.3593333333333,16.5243333333333,0.042423,NA,194
1994,7,9,"BIM",115,18,"A",28,1100,240,41.3343333333333,16.4328333333333,0.0394695,6.08064454832212,190
1994,7,2,"BIM",116,18,"E",594,1050,NA,41.5745,17.1721666666667,0.0934554,NA,183
1994,7,8,"BIM",117,18,"A",45,1345,NA,41.8086666666667,16.3598333333333,0.0416175,NA,189
1994,7,8,"BIM",118,18,"A",36,1630,NA,41.8028333333333,16.3341666666667,0.0394695,NA,189
1994,7,8,"BIM",119,18,"A",20.5,1840,NA,41.722,16.2946666666667,0.0394695,NA,189
1994,7,8,"BIM",120,18,"A",15,1935,10,41.6921666666667,16.2293333333333,0.0394695,0.253360189513422,189
1994,7,8,"BIM",121,18,"A",15.5,2020,26,41.6628333333333,16.2023333333333,0.0394695,0.658736492734897,189
1994,7,8,"BIM",122,18,"A",37,1730,NA,41.7481666666667,16.3486666666667,0.0394695,NA,189
1994,7,9,"BIM",123,18,"A",32,550,NA,41.5965,16.3373333333333,0.0340305,NA,190
1994,7,9,"BIM",124,18,"A",41,755,NA,41.5965,16.3991666666667,0.0358825,NA,190
1994,7,9,"BIM",125,18,"A",45,900,1,41.5398333333333,16.3946666666667,0.0416175,0.0240283534570794,190
1994,7,8,"BIM",126,18,"B",78,1220,NA,41.7473333333333,16.4783333333333,0.0432285,NA,189
1994,7,8,"BIM",127,18,"B",78,1105,NA,41.661,16.5145,0.0432285,NA,189
1994,7,8,"BIM",128,18,"B",83,955,NA,41.6573333333333,16.5393333333333,0.0432285,NA,189
1994,7,9,"BIM",129,18,"B",58,700,NA,41.6365,16.3965,0.042423,NA,190
1994,7,8,"BIM",130,18,"B",74,845,NA,41.5306666666667,16.5295,0.0432285,NA,189
1994,7,8,"BIM",131,18,"B",83,720,NA,41.4655,16.5645,0.0432285,NA,189
1994,7,7,"BIM",132,18,"C",116,1020,NA,41.9233333333333,16.5695,0.0448395,NA,188
1994,7,7,"BIM",133,18,"C",149,1145,814,41.9151666666667,16.6788333333333,0.0459135,17.7289903840918,188
1994,7,7,"BIM",134,18,"C",149,1250,204,41.875,16.7083333333333,0.046182,4.41730544367936,188
1994,7,7,"BIM",135,18,"C",106,1435,NA,41.7151666666667,16.7045,0.0448395,NA,188
1994,7,6,"BIM",136,18,"C",116,1200,NA,41.5928333333333,16.8251666666667,0.0443025,NA,187
1994,7,6,"BIM",137,18,"C",165,1035,353,41.5585,16.9596666666667,0.0448395,7.87252311020417,187
1994,7,6,"BIM",138,18,"C",102,1330,NA,41.5765,16.6851666666667,0.0443025,NA,187
1994,7,5,"BIM",139,18,"D",231,615,NA,41.953,16.802,0.0923812,NA,186
1994,7,5,"BIM",140,18,"D",272,805,NA,41.9018333333333,16.8548333333333,0.0923812,NA,186
1994,7,5,"BIM",141,18,"D",239,1000,NA,41.8193333333333,16.8696666666667,0.0923812,NA,186
1994,7,5,"BIM",142,18,"D",231,1300,NA,41.594,17.0003333333333,0.0923812,NA,186
1994,7,4,"BIM",143,18,"E",602,1735,NA,41.9976666666667,17.0073333333333,0.0934554,NA,185
1994,7,4,"BIM",144,18,"E",602,2000,NA,42.061,17.008,0.0934554,NA,185
1994,7,4,"BIM",145,18,"E",578,1235,NA,41.6543333333333,17.0898333333333,0.031146,NA,185
1994,7,4,"BIM",146,18,"E",569,1050,NA,41.6155,17.1255,0.0934554,NA,185
1994,6,24,"BIM",75,18,"B",93,655,NA,40.2131666666667,18.5413333333333,0.044571,NA,175
1994,6,24,"BIM",76,18,"B",86,955,NA,40.304,18.4441666666667,0.0443025,NA,175
1994,6,24,"BIM",77,18,"D",344,1505,NA,40.397,18.625,0.0934554,NA,175
1994,6,25,"BIM",78,18,"E",557,850,NA,40.3216666666667,18.6398333333333,0.0934554,NA,176
1994,6,24,"BIM",79,18,"C",197,1155,NA,40.3783333333333,18.6023333333333,0.0464505,NA,175
1994,6,29,"BIM",80,18,"A",44,1615,NA,41.1048333333333,17.0093333333333,0.040812,NA,180
1994,6,24,"BIM",81,18,"C",194,1315,NA,40.4035,18.5975,0.045645,NA,175
1994,6,27,"BIM",82,18,"D",327,1140,NA,40.5508333333333,18.5911666666667,0.0929183,NA,178
1994,6,27,"BIM",83,18,"C",125,1715,NA,40.6403333333333,18.4176666666667,0.0448395,NA,178
1994,6,27,"BIM",84,18,"C",132,1600,534,40.6015,18.4995,0.0448395,11.9091426086375,178
1994,6,27,"BIM",85,18,"D",314,1350,NA,40.6235,18.6158333333333,0.0929183,NA,178
1994,6,23,"BIM",86,18,"E",578,1400,NA,40.6541666666667,18.6638333333333,0.0934554,NA,174
1994,6,25,"BIM",87,18,"E",625.5,1120,NA,40.5413333333333,18.6351666666667,0.0934554,NA,176
1994,6,28,"BIM",88,18,"B",78,620,38,40.5876666666667,18.2321666666667,0.0443025,0.857739405225439,179
1994,6,28,"BIM",89,18,"C",125,800,NA,40.6546666666667,18.3061666666667,0.0433031,NA,179
1994,6,25,"BIM",90,18,"C",107,1630,NA,40.66,18.418,0.044571,NA,176
1994,6,26,"BIM",91,18,"E",594,930,NA,40.744,18.5785,0.0934554,NA,177
1994,6,26,"BIM",92,18,"D",248,1200,NA,40.6868333333333,18.5391666666667,0.0929183,NA,177
1994,6,26,"BIM",93,18,"C",135,1350,259,40.7333333333333,18.3621666666667,0.0448395,5.77615718284102,177
1994,6,28,"BIM",94,18,"D",397,1010,NA,40.7636666666667,18.3298333333333,0.0897178,NA,179
1994,6,26,"BIM",95,18,"C",132,1525,434,40.7305,18.285,0.0448395,9.67896609016604,177
1994,6,28,"BIM",96,18,"D",363,1510,NA,40.7948333333333,18.3241666666667,0.0902364,NA,179
1994,6,29,"BIM",97,18,"C",116,740,NA,40.8101666666667,17.965,0.0448395,NA,180
1994,6,28,"BIM",98,18,"E",560,1245,NA,40.8133333333333,18.3583333333333,0.0902364,NA,179
1994,6,30,"BIM",99,18,"A",45,700,NA,41.1225,16.9785,0.0416175,NA,181
1995,7,3,"BIM",100,18,"A",45.5,700,NA,41.2078333333333,16.7283333333333,0.0433368,NA,184
1995,6,29,"BIM",101,18,"B",64.5,755,NA,40.8728333333333,17.5571666666667,0.045837,NA,180
1995,6,29,"BIM",102,18,"C",112.5,1115,NA,41.1218333333333,17.2115,0.0512599,NA,180
1995,6,29,"BIM",103,18,"C",114.5,1230,NA,41.144,17.1411666666667,0.0512599,NA,180
1995,6,30,"BIM",104,18,"B",84,1030,NA,41.1281666666667,17.0501666666667,0.0477816,NA,181
1995,6,30,"BIM",105,18,"A",50,1625,NA,41.1998333333333,16.7733333333333,0.0433368,NA,181
1995,6,30,"BIM",106,18,"C",111.5,1300,NA,41.2275,16.9443333333333,0.0480594,NA,181
1995,6,29,"BIM",107,18,"C",131,1355,NA,41.2146666666667,17.1303333333333,0.048615,NA,180
1995,6,30,"BIM",108,18,"B",99,1445,NA,41.3055,16.7805,0.0477816,NA,181
1995,7,3,"BIM",109,18,"A",39,820,NA,41.2501666666667,16.6165,0.0462228,NA,184
1995,7,5,"BIM",110,18,"C",132,935,NA,41.435,16.9698333333333,0.0320396,NA,186
1995,7,5,"BIM",111,18,"C",113.5,820,NA,41.435,16.831,0.049364,NA,186
1995,7,3,"BIM",112,18,"B",51.5,950,NA,41.3058333333333,16.5865,0.0441702,NA,184
1995,7,6,"BIM",113,18,"C",111.5,1500,NA,41.471,16.8075,0.0477816,NA,187
1995,7,3,"BIM",114,18,"B",52,1120,NA,41.3498333333333,16.5313333333333,0.0441702,NA,184
1995,7,3,"BIM",115,18,"A",28,1650,NA,41.3446666666667,16.4368333333333,0.0433368,NA,184
1995,7,4,"BIM",116,18,"E",561,1435,NA,41.6043333333333,17.1581666666667,0.1016748,NA,185
1995,7,9,"BIM",117,18,"A",47,1905,NA,41.8183333333333,16.3821666666667,0.0441702,NA,190
1995,7,10,"BIM",118,18,"A",47,705,NA,41.7305,16.3868333333333,0.0441702,NA,191
1995,7,10,"BIM",119,18,"A",31,850,NA,41.6893333333333,16.3326666666667,0.0433368,NA,191
1995,7,10,"BIM",120,18,"A",17.5,945,NA,41.7088333333333,16.283,0.0405588,NA,191
1995,7,10,"BIM",121,18,"A",15,1040,68,41.6953333333333,16.2431666666667,0.0405588,1.67657820251092,191
1995,7,10,"BIM",122,18,"A",43,755,NA,41.6946666666667,16.3736666666667,0.0433368,NA,191
1995,7,9,"BIM",123,18,"A",38,1110,1,41.5895,16.3611666666667,0.0433368,0.0230750770707574,190
1995,7,9,"BIM",124,18,"A",47.5,1010,NA,41.582,16.3973333333333,0.0441702,NA,190
1995,7,9,"BIM",125,18,"A",44.5,905,NA,41.5155,16.3905,0.0441702,NA,190
1995,7,10,"BIM",126,18,"B",76.5,555,NA,41.7288333333333,16.4858333333333,0.045837,NA,191
1995,7,11,"BIM",127,18,"B",82,1130,NA,41.6503333333333,16.5175,0.0466704,NA,192
1995,7,11,"BIM",128,18,"B",83,1225,NA,41.6238333333333,16.545,0.0466704,NA,192
1995,7,10,"BIM",129,18,"B",55.5,1235,NA,41.6226666666667,16.4181666666667,0.0441702,NA,191
1995,7,11,"BIM",130,18,"B",76,1335,NA,41.5541666666667,16.5281666666667,0.045837,NA,192
1995,7,3,"BIM",131,18,"B",77,1455,NA,41.4708333333333,16.5626666666667,0.0466704,NA,184
1995,7,9,"BIM",132,18,"C",114,1640,NA,41.9126666666667,16.6043333333333,0.0480594,NA,190
1995,7,9,"BIM",133,18,"C",137.5,1525,20,41.895,16.6943333333333,0.048615,0.411395659775789,190
1995,7,9,"BIM",134,18,"C",136.5,1425,19,41.863,16.6945,0.0480594,0.395344095015751,190
1995,7,7,"BIM",135,18,"C",107.5,1050,NA,41.6871666666667,16.6786666666667,0.0480594,NA,188
1995,7,6,"BIM",136,18,"C",121.5,1335,NA,41.5961666666667,16.8078333333333,0.0512599,NA,187
1995,7,5,"BIM",137,18,"C",152.5,1140,474,41.5655,16.9473333333333,0.048615,9.75007713668621,186
1995,7,7,"BIM",138,18,"C",101,915,NA,41.5705,16.6761666666667,0.0477816,NA,188
1995,7,5,"BIM",139,18,"D",223.5,1910,140,41.9468333333333,16.8,0.0988968,1.41561708771163,186
1995,7,5,"BIM",140,18,"D",255,1650,NA,41.8558333333333,16.8725,0.1039121,NA,186
1995,7,5,"BIM",141,18,"D",234,1430,NA,41.7833333333333,16.8746666666667,0.0988968,NA,186
1995,7,4,"BIM",142,18,"D",297,1005,NA,41.5875,17.0058333333333,0.0994524,NA,185
1995,7,6,"BIM",143,18,"E",592,840,NA,42.0483333333333,17.0066666666667,0.1050603,NA,187
1995,7,6,"BIM",144,18,"E",575,630,NA,42.0271666666667,17.0051666666667,0.1084458,NA,187
1995,7,1,"BIM",145,18,"E",553,1020,NA,41.6303333333333,17.1185,0.1016748,NA,182
1995,7,4,"BIM",146,18,"E",553,1230,NA,41.6381666666667,17.1175,0.1016748,NA,185
1995,6,23,"BIM",75,18,"B",91.5,600,NA,40.2238333333333,18.5361666666667,0.0477816,NA,174
1995,6,22,"BIM",76,18,"B",88.5,1605,NA,40.3315,18.4263333333333,0.0460488,NA,173
1995,6,22,"BIM",77,18,"D",371.5,1125,NA,40.3668333333333,18.617,0.1039121,NA,173
1995,6,22,"BIM",78,18,"E",552.5,920,NA,40.3555,18.6425,0.1016748,NA,173
1995,6,22,"BIM",79,18,"C",186.5,1255,NA,40.3773333333333,18.6018333333333,0.048615,NA,173
1995,6,30,"BIM",80,18,"A",37.5,815,20,41.1151666666667,17.0003333333333,0.0433368,0.461501541415148,181
1995,6,22,"BIM",81,18,"C",187.5,1405,140,40.4101666666667,18.594,0.048615,2.87976961843053,173
1995,6,25,"BIM",82,18,"D",313.5,1730,NA,40.5683333333333,18.5823333333333,0.100008,NA,176
1995,6,27,"BIM",83,18,"C",116,1605,NA,40.6623333333333,18.4403333333333,0.0477816,NA,178
1995,6,27,"BIM",84,18,"C",122,1505,680,40.6111666666667,18.4901666666667,0.0477816,14.2314196259648,178
1995,6,25,"BIM",85,18,"D",492.5,1930,NA,40.6405,18.584,0.1011192,NA,176
1995,6,25,"BIM",86,18,"E",643.5,1055,NA,40.6701666666667,18.614,0.1050603,NA,176
1995,6,23,"BIM",87,18,"E",561.5,925,NA,40.541,18.6371666666667,0.1050603,NA,174
1995,6,28,"BIM",88,18,"B",81.5,800,NA,40.571,18.2423333333333,0.0466704,NA,179
1995,6,28,"BIM",89,18,"C",118,1105,NA,40.6605,18.3078333333333,0.0445996,NA,179
1995,6,28,"BIM",90,18,"C",120,1220,NA,40.6616666666667,18.3975,0.0477816,NA,179
1995,6,25,"BIM",91,18,"E",660,1430,NA,40.744,18.571,0.1016748,NA,176
1995,6,27,"BIM",92,18,"D",371.5,1333,NA,40.6885,18.5075,0.1005636,NA,178
1995,6,26,"BIM",93,18,"C",149.5,1540,NA,40.7326666666667,18.3618333333333,0.0512599,NA,177
1995,6,26,"BIM",94,18,"D",330,1420,NA,40.754,18.3685,0.1011192,NA,177
1995,6,26,"BIM",95,18,"C",116,1640,153,40.7255,18.2833333333333,0.0512599,2.98478927972938,177
1995,6,26,"BIM",96,18,"D",373,1205,NA,40.7963333333333,18.3075,0.080899,NA,177
1995,6,28,"BIM",97,18,"C",109,1755,NA,40.8108333333333,17.9385,0.0445996,NA,179
1995,6,26,"BIM",98,18,"E",628.5,1005,NA,40.8266666666667,18.2936666666667,0.1016748,NA,177
1995,6,30,"BIM",99,18,"A",43,655,NA,41.1241666666667,16.9688333333333,0.0462228,NA,181
1996,7,18,"PEC",1,18,"A",39,1715,1650,41.6455,19.3785,0.0448096,36.8224666142969,200
1996,7,22,"PEC",10,18,"B",85.5,800,950,40.8036666666667,19.2051666666667,0.0458193,20.7336209850434,204
1996,7,3,"PEC",100,18,"A",45.5,850,NA,41.2076666666667,16.7263333333333,0.0481229,NA,185
1996,7,1,"PEC",101,18,"B",60,1420,NA,40.8701666666667,17.5551666666667,0.0473984,NA,183
1996,7,1,"PEC",102,18,"C",115.5,1710,NA,41.1228333333333,17.21,0.0495823,NA,183
1996,7,1,"PEC",103,18,"C",113.5,1800,NA,41.1471666666667,17.1708333333333,0.0507513,NA,183
1996,7,2,"PEC",104,18,"B",84.5,620,NA,41.128,17.0501666666667,0.0426525,NA,184
1996,7,3,"PEC",105,18,"A",48.5,755,NA,41.1833333333333,16.7913333333333,0.0518259,NA,185
1996,7,2,"PEC",106,18,"C",107.5,1000,NA,41.2221666666667,16.9245,0.0510686,NA,184
1996,7,2,"PEC",107,18,"C",120,1125,NA,41.1936666666667,17.0815,0.0507346,NA,184
1996,7,4,"PEC",108,18,"B",80.5,1440,NA,41.4676666666667,16.5538333333333,0.0482955,NA,186
1996,7,3,"PEC",109,18,"A",42,1015,NA,41.2433333333333,16.6351666666667,0.0521479,NA,185
1996,7,22,"PEC",11,18,"B",70.5,1020,1050,40.7516666666667,19.2591666666667,0.0476721,22.025461433417,204
1996,7,5,"PEC",110,18,"C",127.5,1130,NA,41.4725,16.8566666666667,0.0496491,NA,187
1996,7,5,"PEC",111,18,"C",113,720,NA,41.4153333333333,16.8441666666667,0.046992,NA,187
1996,7,3,"PEC",112,18,"B",52,1115,NA,41.2818333333333,16.6098333333333,0.0539994,NA,185
1996,7,5,"PEC",113,18,"C",120.5,820,NA,41.4485,16.8631666666667,0.048708,NA,187
1996,7,3,"PEC",114,18,"B",51.5,1215,NA,41.3226666666667,16.5561666666667,0.0504896,NA,185
1996,7,4,"PEC",115,18,"A",44,1605,NA,41.2991666666667,16.5651666666667,0.0421498,NA,186
1996,7,6,"PEC",116,18,"E",543.5,817,NA,41.5595,17.182,0.1009374,NA,188
1996,7,13,"PEC",117,18,"A",48.5,1130,NA,41.7846666666667,16.3736666666667,0.042994,NA,195
1996,7,13,"PEC",118,18,"A",46,1020,NA,41.7073333333333,16.3838333333333,0.045214,NA,195
1996,7,13,"PEC",119,18,"A",30.5,1425,NA,41.7211666666667,16.3295,0.0444888,NA,195
1996,7,22,"PEC",12,18,"B",82.5,1120,370,40.7028333333333,19.2196666666667,0.0459655,8.04951539741763,204
1996,7,13,"PEC",120,18,"A",28.5,1515,NA,41.681,16.3266666666667,0.0416768,NA,195
1996,7,14,"PEC",121,18,"A",16,625,794,41.6726666666667,16.2505,0.0437437,18.1511851992401,196
1996,7,13,"PEC",122,18,"A",43.5,905,NA,41.6298333333333,16.3825,0.0438524,NA,195
1996,7,13,"PEC",123,18,"A",39.5,810,2,41.5793333333333,16.3591666666667,0.0438968,0.0455614076652512,195
1996,7,8,"PEC",124,18,"A",47,945,NA,41.5958333333333,16.3886666666667,0.0460886,NA,190
1996,7,8,"PEC",125,18,"A",45,845,NA,41.5083333333333,16.3918333333333,0.0463256,NA,190
1996,7,13,"PEC",126,18,"B",73.5,1245,NA,41.7446666666667,16.4546666666667,0.0473684,NA,195
1996,7,8,"PEC",127,18,"B",71.5,1150,NA,41.626,16.4783333333333,0.0476054,NA,190
1996,7,8,"PEC",128,18,"B",73.5,1240,NA,41.5871666666667,16.491,0.0461104,NA,190
1996,7,8,"PEC",129,18,"B",54,1045,NA,41.5976666666667,16.4061666666667,0.044454,NA,190
1996,7,22,"PEC",13,18,"B",88,1230,350,40.666,19.2073333333333,0.0463841,7.54568914778987,204
1996,7,4,"PEC",130,18,"B",77.5,1255,NA,41.5511666666667,16.5345,0.047421,NA,186
1996,7,4,"PEC",131,18,"B",77,1348,NA,41.5051666666667,16.5416666666667,0.048477,NA,186
1996,7,14,"PEC",132,18,"C",115.5,915,NA,41.917,16.5823333333333,0.048807,NA,196
1996,7,14,"PEC",133,18,"C",131.5,1020,NA,41.9061666666667,16.658,0.047223,NA,196
1996,7,14,"PEC",134,18,"C",132,1120,NA,41.8856666666667,16.683,0.043131,NA,196
1996,7,6,"PEC",135,18,"C",119,1158,NA,41.518,16.8483333333333,0.046662,NA,188
1996,7,5,"PEC",136,18,"C",121.5,920,NA,41.48,16.854,0.0476685,NA,187
1996,7,5,"PEC",137,18,"C",129.5,1020,NA,41.5033333333333,16.8521666666667,0.049098,NA,187
1996,7,6,"PEC",138,18,"C",171.5,1255,NA,41.4856666666667,16.8436666666667,0.048807,NA,188
1996,7,14,"PEC",139,18,"D",222,1315,477,41.9376666666667,16.807,0.070125,6.80213903743316,196
1996,7,18,"PEC",14,18,"C",119,1340,NA,41.4285,19.0956666666667,0.0477345,NA,200
1996,7,14,"PEC",140,18,"D",239,1440,NA,41.8966666666667,16.8426666666667,0.0910233,NA,196
1996,7,14,"PEC",141,18,"D",233.5,1615,NA,41.8581666666667,16.8581666666667,0.0895185,NA,196
1996,7,6,"PEC",142,18,"D",366,1020,NA,41.535,17.0586666666667,0.058377,NA,188
1996,7,14,"PEC",143,18,"E",541,1850,NA,42.0038333333333,16.9995,0.0889488,NA,196
1996,7,14,"PEC",144,18,"E",536.5,2020,NA,42.0323333333333,16.9973333333333,0.0971094,NA,196
1996,7,15,"PEC",145,18,"E",537.5,825,NA,41.6461666666667,17.1236666666667,0.092046,NA,197
1996,7,15,"PEC",146,18,"E",540,645,NA,41.6463333333333,17.0848333333333,0.0908628,NA,197
1996,7,18,"PEC",15,18,"C",107.5,1215,1200,41.3271666666667,19.136,0.0465365,25.786210823762,200
1996,7,21,"PEC",16,18,"C",156,1005,35,40.8213333333333,19.0556666666667,0.0488241,0.716859092128682,203
1996,7,21,"PEC",17,18,"C",159,1110,NA,40.7796666666667,19.076,0.053329,NA,203
1996,7,21,"PEC",18,18,"C",172.5,1210,50,40.7328333333333,19.0818333333333,0.054366,0.919692454843101,203
1996,7,22,"PEC",19,18,"C",162,1455,220,40.6136666666667,19.1573333333333,0.0496691,4.42931319472267,204
1996,7,22,"PEC",2,18,"A",39,925,3200,40.7935,19.2961666666667,0.047173,67.8354143259916,204
1996,7,22,"PEC",20,18,"C",143,1600,330,40.5748333333333,19.1838333333333,0.0498719,6.61695263264484,204
1996,7,23,"PEC",21,18,"C",145,610,200,40.5411666666667,19.1973333333333,0.0517309,3.8661612305218,205
1996,7,23,"PEC",22,18,"C",154,710,220,40.5005,19.2021666666667,0.0431964,5.09301701067682,205
1996,7,23,"PEC",23,18,"C",162.5,810,350,40.4756666666667,19.2085,0.0512408,6.83049444973537,205
1996,7,20,"PEC",24,18,"D",301,1555,NA,41.2608333333333,18.8683333333333,0.0933335,NA,202
1996,7,20,"PEC",25,18,"D",309.5,1735,NA,41.1938333333333,18.852,0.0999594,NA,202
1996,7,20,"PEC",26,18,"D",296,1915,10,41.108,18.8526666666667,0.0940601,0.106315004980858,202
1996,7,21,"PEC",27,18,"D",328.5,1400,NA,40.7046666666667,19.0181666666667,0.092568,NA,203
1996,7,23,"PEC",28,18,"D",313,1440,NA,40.5688333333333,19.1016666666667,0.0898216,NA,205
1996,7,23,"PEC",29,18,"D",302.5,1305,NA,40.5258333333333,19.1195,0.0928837,NA,205
1996,7,19,"PEC",3,18,"A",36.5,1130,NA,41.1738333333333,19.378,0.044992,NA,201
1996,7,23,"PEC",30,18,"D",292,1125,NA,40.4635,19.1468333333333,0.0901676,NA,205
1996,7,23,"PEC",31,18,"D",282,950,NA,40.4188333333333,19.1801666666667,0.0915516,NA,205
1996,7,21,"PEC",32,18,"E",530,645,NA,41.0386666666667,18.7818333333333,0.0939426,NA,203
1996,7,21,"PEC",33,18,"E",537,1615,NA,40.8105,18.8841666666667,0.0947604,NA,203
1996,7,25,"PEC",34,18,"E",511.5,1750,NA,40.9818333333333,18.8011666666667,0.0682428,NA,207
1996,7,25,"PEC",35,18,"E",540,2015,NA,40.9278333333333,18.8008333333333,0.0738282,NA,207
1996,7,24,"PEC",36,18,"E",560,1325,NA,40.6166666666667,19.001,0.1001892,NA,206
1996,7,24,"PEC",37,18,"E",521,1140,NA,40.5723333333333,19.0121666666667,0.093873,NA,206
1996,7,24,"PEC",38,18,"E",517.5,1000,NA,40.5391666666667,19.0278333333333,0.0939426,NA,206
1996,7,24,"PEC",39,18,"E",511,820,NA,40.5025,19.0461666666667,0.0931248,NA,206
1996,7,19,"PEC",4,18,"B",79,610,1400,41.6603333333333,19.2345,0.0471247,29.7084119368399,201
1996,7,24,"PEC",40,18,"E",537,640,NA,40.4676666666667,19.0645,0.0935772,NA,206
1996,7,18,"PEC",5,18,"B",79,1545,20,41.5485,19.2738333333333,0.0439714,0.454841101261274,200
1996,7,19,"PEC",6,18,"B",89,800,70,41.4923333333333,19.2685,0.0468027,1.49564020879137,201
1996,7,18,"PEC",7,18,"B",86.5,1110,1500,41.2928333333333,19.2075,0.0465775,32.2043905319092,200
1996,6,25,"PEC",75,18,"B",90.5,1305,NA,40.2366666666667,18.5195,0.0440055,NA,177
1996,6,25,"PEC",76,18,"B",90,1145,NA,40.336,18.4296666666667,0.047256,NA,177
1996,6,25,"PEC",77,18,"D",407.5,650,NA,40.3343333333333,18.62,0.0986232,NA,177
1996,6,25,"PEC",78,18,"E",510,835,NA,40.3815,18.6343333333333,0.0959436,NA,177
1996,6,25,"PEC",79,18,"D",237.5,955,NA,40.4181666666667,18.6026666666667,0.0523392,NA,177
1996,7,19,"PEC",8,18,"B",77.5,1015,250,41.2181666666667,19.3153333333333,0.0471891,5.29783360988025,201
1996,7,2,"PEC",80,18,"A",40.5,815,43,41.1241666666667,16.9721666666667,0.0487186,0.882619779714524,184
1996,6,26,"PEC",81,18,"C",179,1445,NA,40.6441666666667,18.5275,0.0476956,NA,178
1996,6,26,"PEC",82,18,"D",282,820,NA,40.6316666666667,18.5465,0.0910194,NA,178
1996,6,27,"PEC",83,18,"C",122.5,815,NA,40.6625,18.418,0.0524714,NA,179
1996,6,27,"PEC",84,18,"C",122,920,NA,40.6205,18.4796666666667,0.0486972,NA,179
1996,6,26,"PEC",85,18,"D",473,1005,NA,40.6751666666667,18.5523333333333,0.0905322,NA,178
1996,6,26,"PEC",86,18,"E",565,1325,NA,40.6801666666667,18.5811666666667,0.1029384,NA,178
